NoRes,NoReplayGain,Downmix,ReplayGainFast,Freeformat,Stereo,CRC,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,MPEGMode,time
1,1,0,0,0,0,1,1,0,22,8,0,4,2.76
1,0,0,0,0,1,1,1,1,44,8,0,1,10.7
1,1,1,0,0,0,1,1,0,22,320,0,1,3.98
1,1,0,0,0,1,1,1,0,22,8,0,1,2.7
0,0,0,0,0,0,0,1,1,22,8,0,3,4.14
1,0,1,0,1,1,1,1,1,22,160,0,1,4.77
0,0,1,0,0,1,0,0,1,22,8,0,1,3.86
1,1,1,0,1,1,1,1,0,22,8,0,1,2.66
1,0,1,0,1,1,1,1,1,22,160,0,1,4.67
0,0,0,1,0,0,0,0,0,8,8,2,4,1.91
0,0,0,1,1,0,1,0,0,22,160,0,4,3.75
1,0,0,0,0,0,0,1,1,44,8,0,1,7.34
1,0,1,0,0,1,1,0,1,22,8,1,1,5.6
0,0,0,1,0,1,0,0,0,22,8,1,1,3.06
1,0,0,1,0,0,1,0,0,44,8,0,1,6.05
1,1,1,0,0,0,0,1,0,48,8,0,1,8.64
1,0,1,0,1,1,1,1,1,22,160,0,1,4.58
1,0,0,1,0,0,0,1,0,44,8,0,1,6.21
1,1,1,0,1,0,1,0,0,22,320,0,1,4.01
1,0,1,1,0,0,1,1,0,8,8,0,1,1.82
0,0,0,1,0,0,1,1,0,22,160,0,4,3.72
1,0,1,0,0,0,1,1,1,22,8,0,3,4.47
1,1,1,0,0,1,0,1,0,22,8,0,1,2.73
1,0,0,0,0,0,0,1,1,22,8,1,1,3.91
1,1,1,0,0,0,1,0,0,22,8,0,4,2.65
1,0,0,0,1,0,1,1,1,44,160,0,1,9.09
1,1,1,0,1,1,1,1,0,22,8,0,1,2.85
1,1,1,0,0,0,0,1,0,22,8,0,2,2.75
1,0,0,0,0,1,1,1,1,22,8,1,1,6.39
1,0,1,1,0,0,1,1,0,48,8,0,1,8.04
0,0,1,1,1,0,0,0,0,22,160,0,4,3.76
0,0,1,1,0,0,0,1,0,22,160,0,4,3.75
1,1,1,0,1,0,1,1,0,22,8,0,4,2.93
1,1,1,0,0,1,0,1,0,48,8,0,1,8.46
1,0,1,1,0,1,0,1,0,48,8,0,1,10.3
0,1,1,0,1,0,0,0,0,44,160,0,4,4.97
0,0,0,1,0,0,1,0,0,22,8,0,3,5.07
1,0,1,0,1,1,1,1,1,22,160,0,1,4.49
1,1,1,0,0,0,0,1,0,22,8,0,2,2.7
1,1,1,0,1,0,1,1,0,22,8,0,4,2.72
1,0,0,0,0,0,0,0,1,44,8,1,1,8.88
0,1,0,0,0,0,0,0,0,22,8,2,4,4.0
0,1,1,0,0,0,0,1,0,44,160,0,4,5.36
1,0,1,0,0,0,1,1,1,44,8,2,1,9.08
1,0,1,1,0,0,0,1,0,48,8,0,3,9.56
1,0,0,1,0,0,0,1,0,22,8,1,1,3.04
0,0,1,0,0,0,0,0,1,22,8,1,3,3.87
0,0,0,1,1,0,0,1,0,44,160,0,4,6.5
1,0,1,0,0,1,1,1,1,44,8,1,1,9.5
0,1,0,0,1,0,1,0,0,22,160,0,4,3.14
0,1,0,0,0,0,0,0,0,22,8,0,4,3.75
1,0,0,1,0,0,1,0,0,22,8,1,1,3.03
1,0,1,0,0,0,1,0,1,22,8,1,3,5.62
1,0,0,0,0,0,1,0,1,48,8,1,1,7.13
1,0,1,1,0,0,0,1,0,48,8,0,1,10.34
0,1,0,0,0,0,0,0,0,22,8,0,4,4.43
0,0,0,1,0,0,1,1,0,22,8,1,3,5.2
1,0,1,1,0,0,1,1,0,22,8,0,1,5.31
1,0,1,0,0,0,1,1,1,44,8,0,1,7.84
1,0,1,0,0,0,1,1,1,44,8,0,3,7.42
1,0,1,0,1,1,1,1,1,48,160,0,1,8.65
0,1,0,0,0,0,1,1,0,22,160,0,4,2.89
0,0,0,1,0,1,0,0,0,44,8,0,1,5.42
1,1,1,0,1,0,1,1,0,22,8,0,3,2.74
1,0,1,1,1,0,1,1,0,48,160,0,2,6.7
1,0,1,0,0,1,1,1,1,8,8,1,1,2.37
0,0,0,1,0,1,0,0,0,44,8,1,1,5.75
1,1,0,0,0,0,1,1,0,22,8,0,2,2.7
1,0,0,1,0,0,1,0,0,48,8,1,1,6.13
1,0,1,1,1,0,1,1,0,22,8,0,3,3.36
0,0,0,1,0,0,1,0,0,22,8,0,3,4.4
1,0,0,0,0,0,0,0,1,22,8,1,1,5.61
0,1,0,0,0,0,0,0,0,8,8,0,4,1.62
0,0,0,0,0,1,1,0,1,44,8,1,1,6.65
0,0,1,1,0,0,1,0,0,22,160,0,4,3.91
0,0,1,1,0,0,1,0,0,22,8,1,3,4.67
1,0,0,0,0,0,0,1,1,48,8,1,1,7.64
0,0,0,0,0,0,1,0,1,22,8,0,3,5.69
1,0,0,0,0,0,1,1,1,22,8,1,3,6.41
1,0,1,1,0,1,1,1,0,22,8,0,1,5.55
1,0,1,1,1,0,1,1,0,44,8,0,4,5.99
1,0,1,0,0,1,1,0,1,44,8,1,1,9.14
1,0,1,0,0,1,1,1,1,44,8,0,1,7.75
1,0,1,1,0,0,1,0,0,48,8,0,2,10.38
0,0,0,1,0,0,0,0,0,22,8,0,4,3.21
1,0,0,1,0,0,0,1,0,48,8,1,1,5.76
1,0,1,1,1,0,1,1,0,44,8,0,4,6.39
1,0,1,0,0,0,1,1,1,8,8,1,3,2.42
0,0,0,0,0,0,1,0,1,22,8,0,3,6.12
1,0,1,1,0,0,1,1,0,22,8,0,3,5.58
1,0,1,0,0,1,1,1,1,8,8,2,1,2.41
1,1,1,0,0,0,1,0,0,22,8,0,2,2.88
0,0,1,1,0,0,0,0,0,44,8,2,1,7.77
1,1,1,0,0,0,1,0,0,48,8,0,2,8.93
1,0,0,0,0,1,1,1,1,44,8,1,1,10.66
1,0,1,0,0,1,1,1,1,22,8,0,1,4.23
1,0,1,0,0,0,1,1,1,8,8,1,1,2.47
1,0,0,0,0,0,1,0,1,22,8,0,1,3.87
1,0,1,0,1,0,1,1,1,48,160,0,2,8.03
0,0,0,0,0,0,0,0,1,22,8,1,4,5.74
1,0,1,0,0,0,1,1,1,22,8,0,1,4.26
1,0,1,0,0,1,1,1,1,8,8,2,1,2.5
1,1,1,0,0,0,1,1,0,22,8,0,1,4.52
0,0,0,0,0,0,0,0,1,22,8,1,1,5.58
1,0,1,0,0,0,1,1,1,22,8,0,3,4.3
1,1,1,0,0,0,1,1,0,22,8,0,1,4.76
1,0,0,0,0,1,1,1,1,48,8,0,1,11.79
0,0,0,1,0,0,0,1,0,44,8,2,1,8.97
1,1,0,0,0,0,1,1,0,22,8,0,2,2.7
0,0,0,0,0,0,0,0,1,22,8,0,3,6.37
0,0,0,0,0,0,1,1,1,44,8,1,3,10.51
1,0,1,0,0,0,1,0,1,44,8,1,3,8.92
0,1,0,0,1,0,0,1,0,44,160,0,4,4.91
0,0,0,0,0,0,1,0,1,44,8,1,3,6.83
1,0,1,1,0,0,1,1,0,22,8,0,3,3.37
0,0,0,1,0,0,0,0,0,22,8,1,4,3.02
0,0,1,0,0,0,1,0,1,44,8,1,3,8.94
1,0,0,0,0,0,0,1,1,22,8,0,1,3.93
1,1,1,0,0,0,1,0,0,22,8,0,2,2.66
1,0,1,1,0,0,1,1,0,22,8,0,1,3.39
0,0,0,0,0,0,1,0,1,44,8,0,3,7.01
1,0,1,1,1,0,1,1,0,48,160,0,2,6.69
1,0,0,0,0,1,1,1,1,48,8,0,1,10.44
0,0,0,1,0,0,0,0,0,44,8,0,4,5.42
0,0,0,0,0,0,1,0,1,22,8,0,3,5.49
1,0,0,0,0,0,1,1,1,44,8,1,3,10.57
0,0,0,1,0,0,1,0,0,22,8,2,1,4.75
1,0,0,1,0,0,1,0,0,22,8,0,1,3.02
1,0,0,0,0,0,1,1,1,48,8,0,2,9.92
0,0,0,0,0,0,1,0,1,48,8,0,3,11.99
1,0,0,0,0,0,1,1,1,48,8,0,2,10.07
0,0,1,0,0,1,0,1,1,44,8,1,1,10.49
0,1,1,0,0,1,0,1,0,44,8,1,1,7.66
0,0,0,0,0,0,0,0,1,22,8,2,3,5.79
0,0,0,0,0,0,1,0,1,48,8,0,3,9.62
1,0,1,0,0,0,1,1,1,8,8,1,3,2.36
1,0,1,0,0,0,1,0,1,22,8,1,4,5.58
1,0,0,0,0,0,1,1,1,48,8,0,2,11.52
1,0,0,0,0,0,0,1,1,44,8,1,3,10.56
1,1,1,0,0,0,0,0,0,44,160,0,4,5.19
1,0,1,0,1,1,1,1,1,48,160,0,1,8.07
1,0,0,0,0,0,1,1,1,48,8,0,2,10.15
1,0,1,0,1,0,1,1,1,48,160,0,1,8.09
1,0,0,0,0,0,1,1,1,22,8,1,4,6.69
1,0,0,1,0,0,0,1,0,22,8,0,1,3.04
1,0,0,0,0,0,1,0,1,48,8,0,1,7.15
0,0,0,1,0,0,0,0,0,44,8,1,4,5.74
1,0,1,1,1,1,1,1,0,22,8,0,1,3.34
0,0,0,1,0,0,0,0,0,22,8,0,2,3.02
1,0,1,1,0,1,1,1,0,22,8,1,1,3.06
0,0,0,1,0,0,1,0,0,48,8,0,3,10.59
1,0,1,0,0,0,1,0,1,44,8,1,4,8.93
1,0,1,1,1,0,1,1,0,48,160,0,1,6.92
1,0,1,0,0,1,1,1,1,22,8,1,1,4.11
1,0,1,0,1,0,1,1,1,48,160,0,1,8.04
0,0,0,0,0,1,0,0,1,22,8,2,1,6.18
0,0,0,1,0,0,0,0,0,22,8,1,2,3.0
1,0,1,1,0,1,1,1,0,22,8,0,1,3.06
1,0,0,0,0,0,1,1,1,48,8,1,2,9.6
1,0,1,1,1,1,1,1,0,22,8,0,1,3.34
1,0,0,0,0,0,1,1,1,44,8,1,4,11.19
1,0,1,0,0,0,1,1,1,8,8,1,1,2.45
0,0,0,0,0,1,0,0,1,8,8,0,1,2.35
1,0,0,0,0,1,0,0,1,22,8,1,1,3.85
1,1,0,0,0,0,1,0,0,44,160,0,4,4.85
0,0,1,1,0,0,0,1,0,44,160,0,4,6.52
1,1,1,0,0,0,1,1,0,8,8,0,1,1.54
1,0,1,1,1,1,1,1,0,8,8,0,1,1.34
1,0,1,0,0,1,1,1,1,22,8,2,1,5.7
1,0,1,0,0,1,0,1,1,22,8,1,1,6.39
1,0,1,1,1,0,1,1,0,48,160,0,1,6.71
0,0,0,0,0,0,1,0,1,44,8,2,1,9.71
1,0,0,0,0,1,1,1,1,48,8,0,1,9.94
1,0,0,0,0,0,0,1,1,48,8,0,1,7.12
1,0,0,1,0,0,1,0,0,48,8,0,1,5.74
1,0,0,1,0,0,0,1,0,48,8,0,1,5.75
0,0,1,1,1,0,0,0,0,44,160,0,4,6.46
1,0,1,0,0,1,1,1,1,22,8,0,1,3.92
1,0,1,0,0,1,1,1,1,44,8,2,1,9.35
0,0,0,1,0,0,1,0,0,48,8,0,3,7.83
0,0,0,1,0,0,1,0,0,48,8,0,3,7.94
1,1,1,0,0,1,0,1,0,22,8,0,1,2.71
1,0,1,0,0,0,0,1,1,22,8,1,3,6.4
1,0,0,0,0,1,1,1,1,48,8,0,1,9.61
0,1,1,0,0,0,1,0,0,22,160,0,4,2.97
1,1,1,0,0,1,0,1,0,22,8,0,1,2.76
1,1,1,0,0,1,0,1,0,44,8,0,1,5.07
0,1,0,0,1,0,0,1,0,22,160,0,4,2.85
0,0,0,0,0,0,1,0,1,48,8,0,3,9.46
0,0,1,0,0,0,1,1,1,22,8,1,3,6.37
0,0,0,0,0,0,1,0,1,22,8,2,1,5.82
1,0,0,0,0,1,1,1,1,48,8,1,1,10.2
1,0,1,1,1,1,1,1,0,8,8,0,1,1.3
0,0,0,1,0,0,0,0,0,44,8,0,2,5.42
0,0,0,1,0,0,0,0,0,44,8,1,2,5.44
1,0,1,0,1,0,1,1,1,8,8,0,2,1.66
1,0,1,1,0,1,1,1,0,22,8,0,1,3.47
1,0,1,1,1,0,1,1,0,48,160,0,1,6.76
1,0,0,0,0,1,0,0,1,22,8,0,1,3.89
1,1,1,0,0,1,0,1,0,22,8,0,1,2.71
1,0,0,0,0,0,1,1,1,48,8,0,3,10.11
0,0,0,1,0,0,0,0,0,8,8,0,2,1.14
1,0,0,0,0,0,1,1,1,48,8,0,3,10.47
1,0,1,0,1,0,1,1,1,8,8,0,2,1.62
0,0,0,0,0,0,1,0,1,22,8,0,3,5.41
0,1,0,0,0,1,0,0,0,8,8,0,1,1.92
0,0,0,1,0,0,0,0,0,8,8,1,2,1.12
1,0,1,0,0,1,1,1,1,22,8,0,1,4.18
0,0,0,1,0,1,0,0,0,48,8,0,1,5.84
0,0,1,0,0,0,0,0,1,22,8,2,1,6.01
1,0,1,1,0,0,1,1,0,22,8,1,1,3.07
1,1,1,0,0,1,1,1,0,8,8,1,1,1.57
1,1,1,0,0,0,1,1,0,8,8,0,2,1.54
0,0,0,1,0,0,1,0,0,48,8,0,3,7.6
0,0,0,0,0,0,0,1,1,44,8,2,1,10.98
1,0,1,1,0,0,1,1,0,22,8,0,1,3.06
0,0,1,0,0,1,1,1,1,44,8,1,1,11.13
1,0,1,0,0,0,0,0,1,44,8,1,3,9.34
0,0,1,0,0,0,1,1,1,44,8,1,3,10.55
0,0,1,0,0,1,1,1,1,22,8,1,1,6.41
1,0,1,0,0,1,0,1,1,44,8,1,1,10.49
1,0,1,0,1,0,1,1,1,44,160,0,1,7.74
1,0,1,1,1,0,1,1,0,22,160,0,1,3.82
1,0,0,0,0,0,0,0,1,22,8,1,3,3.9
1,0,1,0,0,0,1,1,1,22,8,1,3,5.54
1,0,1,0,1,0,1,1,1,8,8,0,2,1.7
0,0,0,0,0,0,1,0,1,48,8,0,3,9.16
0,0,0,0,0,0,0,1,1,22,8,2,1,6.5
1,0,1,0,1,0,1,1,1,8,8,0,2,1.66
1,0,1,1,0,0,1,1,0,22,8,1,1,3.23
0,0,1,0,0,0,0,0,1,44,8,2,1,9.23
0,1,1,0,0,1,1,1,0,44,8,1,1,7.26
1,0,1,0,0,0,1,1,1,44,8,1,3,8.97
0,0,0,1,0,1,0,0,0,48,8,1,1,5.82
1,0,1,0,1,1,1,1,1,8,8,0,1,1.65
1,1,1,0,0,1,0,1,0,44,8,0,1,4.59
0,0,0,1,0,0,1,0,0,22,8,1,3,4.43
1,1,1,0,0,0,1,1,0,8,8,2,1,1.62
1,0,1,0,1,1,1,1,1,8,8,0,1,1.73
1,0,0,0,0,0,1,1,1,48,8,0,3,9.6
1,0,0,0,0,1,1,0,1,44,8,1,1,8.93
1,1,1,0,0,1,1,1,0,8,8,2,1,1.71
1,0,1,0,1,0,1,1,1,8,8,0,1,1.64
1,0,0,0,0,0,1,1,1,48,8,1,3,9.63
1,0,1,1,0,0,1,1,0,22,8,0,1,3.08
1,0,0,0,0,0,0,0,1,22,8,2,1,6.15
0,0,1,0,0,0,0,0,1,22,8,1,4,3.84
0,0,1,1,0,0,0,1,0,22,160,0,4,3.71
1,1,1,0,0,1,1,1,0,22,8,2,1,4.58
1,1,1,0,0,1,0,1,0,44,8,1,1,7.32
0,0,0,1,0,0,1,0,0,22,8,0,3,4.45
0,0,0,0,0,1,0,1,1,8,8,1,1,1.42
0,1,0,0,0,0,0,0,0,8,8,0,1,2.09
1,1,0,0,0,0,0,1,0,44,8,1,3,7.7
1,0,0,0,0,0,1,0,1,22,8,0,1,4.22
1,0,0,0,0,0,0,1,1,22,8,0,1,4.31
1,0,1,1,0,0,1,1,0,22,8,0,1,3.36
1,1,1,0,0,1,1,0,0,44,8,1,1,5.77
1,0,0,0,0,0,1,1,1,48,8,0,3,11.7
1,1,1,0,0,0,0,0,0,44,8,1,3,5.8
0,0,0,1,0,0,0,0,0,48,8,0,4,5.8
0,0,0,0,0,1,0,1,1,22,8,1,1,3.91
0,0,0,1,0,0,1,1,0,22,160,0,4,3.75
0,0,0,1,0,0,1,0,0,22,8,0,3,4.39
1,1,0,0,0,1,1,0,0,44,8,1,1,5.78
0,0,0,0,0,0,1,1,1,44,8,1,1,10.53
1,1,1,0,0,1,1,1,0,44,8,2,1,7.76
0,0,0,1,0,0,1,0,0,22,8,0,3,4.55
1,0,1,1,1,0,1,1,0,22,160,0,1,3.67
0,1,1,0,0,0,1,1,0,44,8,1,4,7.28
1,0,1,0,1,0,1,1,1,8,8,0,1,1.67
0,1,0,0,0,1,0,0,0,8,8,1,1,1.61
1,1,1,0,0,0,1,0,0,44,8,1,4,5.79
1,0,1,0,0,0,1,1,1,22,8,1,1,5.53
1,0,0,1,0,0,0,0,0,44,8,2,1,7.54
0,0,0,1,0,0,0,1,0,22,8,1,3,4.65
0,0,1,1,1,0,0,0,0,22,160,0,4,3.69
1,0,1,1,1,0,1,1,0,22,320,0,1,3.77
1,0,1,1,1,0,1,1,0,22,320,0,1,3.88
1,1,1,0,0,1,0,1,0,44,8,0,1,4.81
0,0,0,1,0,0,0,0,0,48,8,1,4,5.84
0,0,0,1,0,0,0,1,0,22,8,0,3,4.42
1,0,1,1,1,0,1,1,0,8,320,0,1,1.78
1,1,1,0,0,0,0,1,0,44,8,1,4,7.28
0,0,0,0,0,1,0,1,1,48,8,1,1,7.14
1,1,1,0,0,0,1,1,0,22,8,2,1,4.57
1,0,1,1,1,0,1,1,0,44,320,0,1,6.77
1,0,1,1,0,0,1,1,0,8,8,0,1,1.41
0,0,0,1,0,0,0,0,0,48,8,0,2,5.8
1,0,1,1,1,0,1,1,0,44,320,0,2,6.76
1,0,1,1,1,1,1,1,0,8,8,0,1,1.36
0,0,0,1,0,1,0,0,0,22,8,1,1,3.0
1,0,0,1,0,0,1,0,0,22,8,0,1,3.26
1,0,0,0,0,0,0,0,1,44,8,2,1,9.65
1,1,1,0,0,0,1,1,0,44,8,2,1,7.41
0,0,0,0,0,1,0,1,1,8,8,1,1,1.47
1,0,1,1,1,1,1,1,0,8,8,0,1,1.3
1,0,1,1,1,1,1,1,0,22,320,0,1,3.85
1,0,0,1,0,0,0,0,0,22,8,2,1,4.72
1,0,1,1,1,0,1,1,0,44,320,0,3,6.89
0,0,0,0,0,0,0,1,1,44,8,0,1,11.31
1,0,0,1,0,0,0,1,0,22,8,0,1,3.35
1,1,1,0,0,1,0,1,0,44,8,0,1,4.59
0,0,1,0,0,0,1,0,1,44,8,1,1,8.96
0,1,0,0,0,1,0,0,0,22,8,0,1,3.95
0,0,0,0,0,0,0,1,1,44,8,0,1,10.81
1,0,1,0,1,1,1,1,1,44,320,0,1,8.18
1,0,0,0,0,0,1,1,1,48,8,0,1,10.12
1,0,0,0,0,0,1,0,1,48,8,0,1,8.26
1,0,1,0,0,0,1,1,1,44,8,1,1,9.0
0,0,0,1,1,0,1,0,0,22,160,0,4,3.61
0,1,0,0,0,1,0,0,0,48,8,0,1,6.82
1,0,1,1,0,0,1,1,0,8,8,0,1,1.39
0,0,0,0,0,0,1,0,1,44,8,0,1,11.32
0,0,0,1,0,0,0,1,0,22,8,0,3,4.63
1,0,1,1,1,1,1,1,0,22,8,0,1,3.32
0,0,1,0,0,0,1,1,1,44,8,1,4,10.5
0,0,0,1,0,0,0,1,0,22,8,0,3,4.85
1,0,1,1,1,1,1,1,0,22,8,0,1,3.37
1,1,1,0,0,0,1,1,0,22,8,2,2,4.58
0,1,0,0,0,0,1,1,0,44,8,1,1,7.27
0,0,0,0,0,0,1,0,1,44,8,0,1,10.91
1,0,1,1,0,0,1,1,0,22,8,0,1,3.53
0,0,0,0,0,1,0,1,1,22,8,1,1,3.92
1,1,1,0,0,0,1,1,0,44,8,2,2,7.36
1,0,1,1,0,0,1,1,0,22,8,0,1,3.46
0,1,1,0,0,0,1,0,0,44,8,1,1,5.82
1,0,1,0,0,1,1,1,1,22,8,2,1,5.74
1,0,0,0,0,0,0,1,1,44,8,1,1,10.56
1,0,0,0,0,0,0,1,1,48,8,0,1,8.17
1,0,1,0,0,0,0,0,1,44,8,1,1,9.38
1,0,0,1,0,0,1,0,0,48,8,0,1,6.42
0,0,1,0,0,0,0,0,1,44,8,0,1,10.08
1,0,0,0,0,0,1,1,1,48,8,0,1,9.99
1,0,0,1,0,0,0,1,0,48,8,0,1,6.36
1,0,1,0,0,0,1,1,1,44,8,1,3,9.45
0,0,0,0,0,0,0,1,1,44,8,0,1,9.72
1,1,0,0,0,0,0,1,0,44,8,1,1,7.31
1,0,1,1,1,0,1,1,0,22,8,0,4,3.5
0,0,0,1,0,1,0,0,0,44,8,0,1,5.41
0,0,0,1,0,0,1,0,0,22,8,0,3,5.17
1,1,1,0,1,1,1,1,0,44,320,0,1,5.38
1,0,0,0,0,1,1,0,1,22,8,0,1,4.21
1,0,1,0,1,0,1,1,1,8,160,0,2,1.93
0,1,1,0,0,0,0,1,0,44,160,0,4,4.87
0,0,0,1,0,1,0,0,0,44,8,1,1,5.42
0,1,0,0,0,0,0,0,0,8,8,0,2,1.54
0,1,0,0,0,0,1,1,0,44,160,0,4,4.97
1,0,0,0,0,0,1,0,1,22,8,0,4,4.25
0,1,1,0,1,0,0,0,0,44,160,0,4,5.11
1,0,1,0,0,1,1,1,1,44,8,2,1,9.05
1,0,1,0,0,0,1,1,1,22,8,1,3,5.55
0,1,0,0,0,0,0,0,0,48,8,0,2,6.13
0,0,0,1,0,0,0,1,0,22,8,0,3,4.78
0,1,0,0,1,0,1,0,0,44,160,0,4,5.15
1,1,1,0,0,0,0,0,0,44,8,1,1,5.79
1,0,1,1,0,0,1,1,0,8,8,0,1,1.33
0,0,0,0,0,0,0,1,1,22,8,0,2,3.93
0,0,0,0,0,0,1,0,1,22,8,1,3,5.68
1,0,1,1,1,0,1,1,0,22,8,0,4,3.57
1,0,0,0,0,1,1,0,1,44,8,0,1,7.22
0,0,0,0,0,0,1,0,1,22,8,0,3,5.41
1,0,0,0,0,0,1,1,1,48,8,0,1,9.61
1,0,1,0,1,0,1,1,1,8,160,0,1,1.95
1,0,1,0,1,0,1,1,1,44,160,0,3,7.79
0,0,0,1,0,0,0,0,0,22,8,1,4,3.0
0,0,0,0,0,0,1,0,1,22,8,0,3,5.44
0,1,0,0,0,0,0,0,0,22,8,2,2,4.17
0,0,1,0,0,0,0,0,1,44,8,0,1,10.6
1,0,0,0,0,0,1,0,1,44,8,0,4,7.3
1,0,1,0,1,0,1,1,1,22,160,0,2,4.69
1,0,1,0,0,0,0,1,1,44,8,1,4,10.55
1,0,1,1,1,0,1,1,0,22,8,0,1,3.38
0,0,1,0,0,0,0,0,1,44,8,0,1,9.92
1,1,1,0,0,1,0,1,0,44,8,0,1,4.56
1,0,1,0,0,0,1,1,1,22,8,1,1,5.55
0,1,1,0,0,1,1,1,0,44,8,0,1,7.75
1,1,1,0,0,1,1,0,0,44,8,0,1,4.58
1,1,1,0,0,0,1,1,0,8,8,2,2,1.62
1,0,1,1,1,0,1,1,0,22,8,0,1,3.33
0,0,0,1,0,0,0,0,0,22,8,2,2,4.71
0,0,0,0,0,0,0,1,1,44,8,0,1,11.7
0,0,0,1,0,0,0,0,0,44,8,0,4,5.72
1,0,1,1,1,0,1,1,0,22,8,0,2,3.32
0,0,0,0,0,0,1,1,1,44,8,1,4,10.52
0,0,0,0,0,1,0,1,1,22,8,0,1,4.29
0,0,0,0,0,0,1,0,1,22,8,0,3,5.75
1,0,1,1,1,0,1,1,0,22,8,0,2,3.38
0,0,0,0,0,0,0,1,1,22,8,1,3,5.5
0,0,1,0,0,0,1,0,1,44,8,1,4,8.85
0,0,1,1,0,0,1,0,0,44,160,0,4,6.42
1,0,1,0,0,0,1,1,1,44,8,1,1,8.99
0,1,0,0,0,0,1,1,0,44,8,1,4,7.55
1,1,1,0,0,0,1,1,0,44,8,0,1,7.47
1,0,1,0,1,0,1,1,1,22,160,0,2,4.52
1,0,0,0,0,0,1,1,1,48,8,1,1,10.15
0,0,0,1,1,0,0,1,0,44,160,0,4,6.81
1,0,1,1,0,0,1,1,0,8,8,0,1,1.3
0,1,1,0,0,0,1,0,0,44,8,1,4,5.9
0,0,0,1,0,0,0,0,0,44,8,1,4,5.44
0,0,0,1,0,1,0,0,0,8,8,0,1,1.12
0,0,0,0,0,1,0,1,1,22,8,0,1,4.45
0,0,0,0,0,1,0,1,1,22,8,0,1,3.91
1,0,1,1,0,0,1,1,0,22,8,0,1,3.52
1,1,0,0,0,1,1,1,0,22,8,0,1,2.66
0,0,0,0,0,0,1,0,1,44,8,0,1,9.96
1,1,0,0,0,0,0,1,0,22,160,0,4,3.15
1,0,0,0,0,0,1,1,1,48,8,0,1,11.58
0,0,0,0,0,0,0,1,1,22,8,0,3,5.49
1,0,0,0,0,0,0,0,1,44,8,0,1,10.25
0,0,0,1,0,0,0,0,0,8,8,1,4,1.11
1,1,0,0,1,0,0,0,0,22,160,0,4,2.78
0,0,0,0,0,0,0,1,1,22,8,0,3,5.83
0,1,1,0,0,0,1,1,0,44,8,0,4,7.46
0,0,0,1,0,0,0,0,0,22,8,0,2,3.0
1,1,1,0,0,1,1,1,0,22,8,2,1,4.05
1,1,1,0,0,1,1,0,0,22,8,0,1,2.65
1,1,1,0,1,0,1,1,0,22,8,0,2,2.64
1,1,0,0,0,1,1,1,0,48,8,0,1,6.29
1,0,1,1,0,0,0,0,0,22,160,0,4,3.62
1,0,1,0,1,0,1,1,1,22,160,0,3,4.81
1,1,0,0,0,0,1,1,0,48,8,0,3,6.38
0,0,0,1,0,0,0,0,0,22,8,1,2,3.0
1,1,0,0,0,1,1,1,0,44,8,0,1,4.78
1,0,1,1,0,0,1,1,0,22,8,0,1,3.37
1,0,1,0,0,0,1,1,1,22,8,0,1,6.69
0,0,0,1,0,0,0,0,0,44,8,0,2,5.41
1,1,1,0,0,1,1,0,0,44,8,0,1,4.66
0,0,0,0,0,0,0,1,1,22,8,0,3,5.54
0,0,0,0,0,0,1,0,1,22,8,0,3,5.77
0,0,0,0,0,0,0,1,1,22,8,0,3,5.6
1,1,0,0,0,1,1,1,0,22,8,0,1,2.72
0,0,0,0,0,0,0,1,1,22,8,0,2,4.21
1,0,0,1,0,1,1,1,0,48,8,0,1,8.03
1,0,1,1,0,0,1,1,0,8,8,1,1,1.09
1,1,1,0,0,1,1,0,0,44,8,0,1,5.91
1,0,0,0,0,1,0,1,1,22,8,0,1,4.27
1,0,0,0,0,0,0,1,1,22,8,0,4,4.27
1,0,0,1,0,0,1,1,0,48,8,0,3,8.51
1,0,1,0,0,0,1,1,1,22,8,0,3,6.37
1,0,0,0,0,0,0,1,1,44,8,1,4,10.56
1,1,1,0,1,0,1,1,0,22,160,0,2,2.89
0,0,1,0,1,0,1,1,1,22,320,0,3,7.16
1,1,1,0,0,1,1,1,0,44,8,2,1,6.03
1,1,1,0,0,0,1,1,0,22,8,1,3,3.83
1,1,1,0,0,0,1,1,0,44,8,1,3,5.88
1,1,1,0,0,0,1,1,0,22,8,1,1,3.67
1,0,0,1,0,0,1,0,0,22,160,0,4,3.64
1,0,0,1,0,0,0,1,0,44,160,0,4,6.33
1,1,1,0,0,0,1,1,0,44,8,1,1,5.9
1,0,1,0,0,0,0,0,1,44,8,1,4,8.84
0,1,0,0,0,0,0,0,0,48,8,0,3,6.94
1,1,1,0,0,1,1,0,0,44,8,0,1,4.5
0,0,0,1,0,0,0,0,0,44,8,1,2,5.43
1,1,1,0,0,1,0,1,0,44,8,0,1,7.44
1,1,1,0,1,0,1,1,0,22,8,0,2,2.8
1,1,0,0,0,0,0,1,0,44,8,1,4,7.28
1,0,0,1,1,0,0,0,0,44,160,0,4,6.33
1,0,1,1,0,0,1,1,0,8,8,1,1,1.09
1,1,1,0,0,1,1,0,0,22,8,0,1,2.75
0,0,0,1,0,0,0,0,0,8,8,0,2,1.1
0,0,0,1,0,0,0,0,0,48,8,0,4,7.83
0,0,1,0,1,0,1,1,1,8,320,0,3,3.21
