new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,performance
4,0,1,1,1,90,4,4,43439.0
2,1,1,0,0,70,2,8,80212.8
2,0,0,0,1,10,32,2,5810.4
2,0,1,0,0,10,2048,10,99656.4
1,1,1,1,1,30,2,0,17671.4
3,0,0,0,1,50,64,10,48655.2
3,0,0,0,1,0,32,6,20686.8
1,1,0,0,0,70,64,0,17771.4
1,1,1,1,1,90,4096,0,17770.0
5,1,1,1,0,50,256,2,9244.6
3,1,1,0,1,90,4096,6,10758.2
3,1,1,1,1,50,32,8,37808.6
4,0,0,0,0,40,1024,10,118907.8
3,0,1,1,0,50,2,8,39134.6
4,1,0,0,1,30,512,6,19907.2
5,0,1,1,1,70,4,4,9183.4
4,0,1,0,0,50,1024,8,39509.8
5,0,0,0,1,90,16,0,9144.2
2,1,1,0,0,80,32,6,87950.0
2,1,0,0,1,20,4096,0,5040.6
3,1,1,1,1,0,32,2,15868.2
1,0,0,0,0,20,32,10,98942.4
1,1,0,0,1,10,512,4,12391.0
2,1,1,0,1,90,2,2,7450.2
2,0,0,1,1,80,1,6,116591.0
3,1,1,0,0,20,32,8,38525.0
2,1,0,1,1,70,1024,8,102984.2
5,0,0,0,0,70,1024,2,9115.2
4,0,0,0,0,70,512,6,19381.2
2,1,1,1,1,40,512,2,17645.2
3,1,0,0,0,60,1024,8,37906.0
5,1,0,0,1,100,2,2,9161.2
4,0,0,0,0,70,64,4,12943.2
1,1,0,0,0,50,64,8,101271.8
1,0,1,1,1,50,2,10,117795.4
3,0,1,0,1,70,512,10,48363.0
1,0,1,0,0,10,1024,4,12388.0
3,0,1,0,1,40,1024,4,12072.8
3,0,0,1,1,100,512,4,12148.8
2,0,1,1,0,60,512,8,102657.0
3,1,0,0,1,0,4,4,15889.4
4,1,0,0,1,30,128,10,119694.8
4,0,0,1,1,60,256,6,49263.8
1,1,0,1,0,90,4,2,17721.0
4,1,0,0,0,40,1024,6,19841.4
5,0,1,1,1,60,2,4,9150.4
5,1,1,0,1,70,256,0,9195.2
1,1,1,0,1,100,512,6,89676.0
1,1,1,0,1,50,1,4,15275.2
1,0,1,1,0,40,1024,2,17766.8
5,0,0,1,1,100,4,2,9188.6
1,0,1,0,1,50,256,2,17757.8
2,1,0,0,1,10,8,6,76977.8
1,1,0,0,1,40,16,6,85071.6
3,1,0,1,1,50,1024,6,10773.6
5,1,1,0,0,10,16,6,47494.0
3,1,0,0,1,10,1,8,42805.8
3,0,1,1,0,90,64,0,12108.6
3,1,1,0,1,20,8,6,12110.0
3,0,0,0,0,30,32,2,12199.4
3,0,1,1,1,20,2048,2,12178.0
4,0,1,0,0,50,2048,8,39583.6
3,1,0,0,1,70,128,2,12319.6
2,0,0,0,1,70,16,4,5055.4
4,1,1,1,1,100,512,0,35893.8
5,1,1,0,0,30,128,0,9228.2
4,1,0,0,1,0,1,2,11896.6
5,1,0,0,0,10,16,4,9155.8
2,1,0,0,0,40,1,6,78519.8
2,1,0,1,0,70,1024,2,17670.2
3,1,0,1,1,40,2048,4,12107.2
1,1,1,0,0,10,64,4,12361.2
3,1,1,0,0,20,64,0,12182.2
1,0,1,0,1,80,1024,4,11825.2
1,1,1,0,1,100,2,8,80505.0
4,0,1,1,1,90,64,6,49465.6
2,1,1,1,1,50,16,4,11970.4
3,0,0,0,1,90,64,8,37801.0
5,1,0,0,0,40,64,2,9171.2
1,0,0,1,1,60,4,6,103462.8
5,1,1,1,1,40,16,2,9165.4
3,0,1,0,0,100,64,6,10659.8
1,1,1,0,0,100,512,6,89418.8
1,0,0,1,1,80,512,6,90730.6
3,1,0,0,0,100,32,10,48197.0
5,1,1,0,1,90,16,4,9129.6
3,1,0,1,0,30,256,10,48648.8
3,0,1,0,1,100,32,6,10806.0
2,0,1,0,0,10,2048,8,99421.6
1,0,1,0,1,40,512,4,11901.0
2,1,0,1,1,60,1,2,17587.6
3,0,0,1,0,60,32,2,12171.2
4,1,0,0,0,50,2048,10,113653.2
4,1,0,1,0,60,1024,10,415175.2
3,1,1,0,0,50,1,4,14294.6
2,0,0,1,1,50,64,2,17683.2
5,0,1,0,1,50,2,6,47484.2
5,1,1,1,1,30,8,8,121665.0
1,0,1,0,0,70,64,2,17757.6
3,0,1,0,1,90,64,0,12085.8
5,0,1,0,1,10,32,8,121107.0
2,0,1,1,0,60,16,10,105265.4
3,0,0,1,0,30,256,0,12231.0
1,0,0,0,1,30,2,8,80272.8
4,1,1,0,1,50,1024,8,39759.0
5,0,0,1,0,90,1,0,9149.6
4,1,0,1,1,80,512,2,35605.8
5,0,1,1,0,60,256,4,9211.6
1,0,1,0,1,10,128,8,99633.4
3,0,0,0,0,30,256,0,12110.8
4,0,0,1,1,60,1024,4,43605.4
2,0,0,1,1,70,16,8,105383.6
2,1,1,1,1,40,32,6,91620.2
4,1,1,1,1,60,32,4,43683.8
2,0,0,0,1,100,128,8,101377.8
2,0,1,1,0,40,64,8,103076.0
5,0,1,0,1,70,64,4,9153.2
1,1,1,1,0,10,128,6,93966.4
1,0,1,1,0,0,1,2,17955.4
4,0,1,0,0,70,4,10,157443.6
5,0,1,1,1,10,32,2,9178.6
4,0,1,1,1,90,4,10,415879.0
2,1,1,0,1,60,64,4,4382.8
5,1,1,0,1,50,2048,4,9178.6
1,1,1,1,1,80,1024,4,11770.8
4,0,1,1,0,0,16,0,35310.0
5,0,1,0,0,0,32,10,301629.4
2,0,1,1,0,90,1024,8,103136.6
5,1,0,1,1,30,1024,2,9231.6
2,0,0,1,0,30,4096,4,11945.2
5,1,0,0,1,20,1024,2,9116.8
2,1,0,1,1,80,64,0,17634.6
3,1,1,1,1,100,1024,2,12194.6
4,1,0,0,1,10,1024,0,9247.8
2,1,0,1,0,0,1024,8,131708.4
1,0,0,0,1,20,16,10,97102.4
5,1,0,0,1,50,256,4,9128.8
5,0,0,1,1,20,256,0,9166.0
3,1,0,1,1,100,64,2,12311.4
4,0,1,0,0,60,4096,8,39419.0
2,0,0,0,0,30,2,4,12827.4
4,0,0,1,0,40,2048,2,35775.8
4,0,1,0,1,50,4096,6,19895.6
1,0,1,0,1,60,512,10,101662.8
4,1,1,1,0,30,8,0,35931.6
2,1,1,1,0,70,1024,2,17672.6
3,0,1,0,1,70,8,6,11895.0
2,1,1,1,0,30,4096,2,17595.4
1,1,1,0,1,80,4096,10,102034.8
1,1,0,1,1,30,4,4,12466.8
4,0,1,1,1,0,4096,2,35513.4
5,0,1,1,1,90,256,4,9144.8
3,1,1,1,1,40,4096,6,10731.6
4,1,0,1,0,80,8,2,35694.4
2,0,0,0,1,40,1024,4,4634.4
3,1,0,0,1,60,1024,4,12121.4
4,1,0,0,1,20,128,4,13826.2
4,0,1,0,0,90,512,2,8887.2
4,0,1,1,0,60,128,4,43572.4
5,1,1,1,0,40,16,4,9198.2
5,1,0,0,1,50,16,4,9179.4
2,0,1,0,0,40,512,4,4610.8
2,1,0,1,1,30,2048,0,17746.0
5,1,1,0,1,60,512,6,47543.6
5,0,0,0,0,50,2,6,47334.6
4,0,1,1,0,20,4096,6,48820.0
4,1,1,0,1,10,1024,6,21689.0
1,1,0,0,1,0,512,0,17970.2
2,0,1,0,0,10,16,6,85623.6
1,0,1,0,0,40,4,4,12489.4
2,0,1,1,0,60,256,2,17625.0
3,0,0,1,1,60,128,8,37824.6
4,1,0,0,0,100,8,10,145849.4
3,1,1,1,1,60,4,10,46883.6
5,1,1,1,1,40,2,8,120845.0
1,0,0,1,0,30,16,4,11946.0
3,1,0,0,1,80,4,4,13007.6
5,0,0,1,0,30,512,6,47949.6
2,0,0,0,1,0,512,8,85353.4
5,0,0,1,1,40,2,0,9201.8
5,0,0,1,1,80,256,0,9197.2
4,1,1,0,0,80,128,2,8908.6
5,0,1,0,1,60,2048,4,9159.6
4,0,0,0,0,70,64,6,19320.0
3,0,0,0,0,90,256,4,12060.0
5,1,0,1,1,60,1,6,47394.6
5,1,1,0,1,70,32,0,9203.6
5,0,1,0,1,0,16,4,9255.0
5,0,0,0,1,10,2,8,120992.4
4,0,1,1,0,30,128,6,49390.6
3,1,0,1,1,30,256,0,12179.0
2,1,0,1,1,80,64,10,102795.8
4,0,1,0,1,50,8,6,22561.0
5,0,0,1,0,60,2048,2,9186.2
4,1,0,0,1,20,8,4,14330.6
2,1,1,1,1,10,2048,4,12406.4
4,0,0,0,1,0,16,6,27588.2
1,0,1,0,1,80,2048,2,17715.0
2,1,0,1,1,80,32,0,17694.4
1,1,0,0,1,0,2,4,18458.6
1,1,1,0,1,40,256,4,11957.6
3,0,0,0,1,70,8,10,46917.2
4,0,1,1,0,20,16,10,414861.8
4,1,1,0,1,50,8,2,9131.8
3,0,0,0,1,60,4096,2,12299.4
3,0,1,1,1,0,64,6,20710.8
2,1,1,1,0,40,8,4,12107.0
3,1,0,1,1,70,2048,10,48614.8
3,0,0,0,1,20,64,4,12179.8
3,1,0,0,1,90,1,2,14362.0
1,1,1,0,0,90,1,0,17771.4
4,0,0,1,1,50,4,8,124287.6
4,0,0,0,0,80,8,4,13871.4
4,0,1,0,0,30,32,6,20184.4
2,1,0,0,0,20,2048,2,5058.6
5,0,0,1,0,30,4,0,9129.4
3,1,1,0,1,70,4096,2,12293.0
5,0,1,0,1,40,128,10,303736.4
1,0,1,1,1,80,512,0,17722.4
5,0,1,0,1,100,1024,4,9149.2
1,0,1,1,1,30,1024,4,11875.2
4,0,0,0,0,0,256,6,27529.0
4,0,1,0,1,10,256,10,144203.0
4,0,1,0,0,50,512,6,19671.0
3,0,1,0,0,10,512,2,12389.8
1,1,1,0,0,20,256,6,89286.4
1,1,1,1,0,90,8,10,109298.0
4,1,0,0,0,20,512,10,124024.0
3,1,0,1,1,90,1024,6,10714.0
3,1,0,0,0,100,2048,2,12162.8
5,0,0,1,0,80,64,2,9191.2
4,1,0,1,1,50,512,6,49557.6
2,0,1,0,1,80,32,2,4686.8
3,0,0,0,1,60,4,4,12977.4
5,0,1,1,0,80,64,2,9162.4
2,1,0,0,1,20,4,2,5654.2
2,1,0,0,0,40,32,0,4950.0
5,0,1,1,0,20,16,10,298913.8
3,1,0,0,1,80,32,6,10794.6
3,1,0,0,1,80,512,10,48685.0
5,0,0,1,1,10,64,2,9158.8
2,0,0,1,0,40,1,4,15332.4
5,0,1,1,0,100,512,6,47453.8
2,0,1,0,1,100,1,8,83378.0
1,1,1,1,0,30,4096,10,103309.4
4,0,1,0,0,10,128,6,21854.2
3,0,1,0,0,0,2,8,44194.0
1,1,1,1,1,80,16,10,105520.8
4,0,0,1,1,30,2,2,35806.2
4,1,0,0,1,30,1,2,10083.2
2,0,1,1,0,70,2,8,117496.0
3,1,1,0,0,40,4,4,13088.8
4,0,0,0,1,90,4,10,157724.2
1,1,0,1,1,80,256,10,102678.6
2,0,1,1,1,50,64,4,11833.0
2,0,1,0,1,70,8,10,86284.0
3,0,0,0,0,40,2,0,13065.8
4,1,1,0,0,90,16,2,8970.2
1,1,1,0,0,60,2048,6,89453.4
3,1,1,1,1,90,4096,4,12054.0
2,1,1,0,0,20,1,10,83632.2
2,1,0,1,0,40,2,10,117664.0
1,1,0,1,1,20,4096,0,17775.8
4,0,1,0,1,60,64,0,8915.4
1,0,0,1,1,50,8,8,109312.8
2,1,1,1,1,100,64,6,90778.4
5,0,1,0,1,80,512,8,120937.2
4,0,0,1,1,60,4,2,35687.0
1,1,0,1,0,10,64,4,12353.0
1,0,0,1,0,100,128,10,102599.4
4,1,0,1,0,80,64,2,35964.4
3,0,0,1,0,40,2,2,13037.2
4,0,1,1,1,50,1024,6,49333.0
5,0,0,1,0,90,1,4,9188.0
3,0,1,1,1,80,16,10,47767.4
4,1,0,0,1,70,32,8,39675.6
2,1,0,0,0,40,4,2,5533.2
3,0,0,1,0,90,16,6,11193.4
5,0,1,1,0,20,4,8,121008.4
1,1,0,1,0,30,4,8,113970.8
5,1,0,1,1,10,1024,0,9164.2
4,1,0,0,1,70,2048,10,113708.0
5,0,0,0,0,50,16,2,9198.0
5,1,0,1,0,70,1024,8,121486.0
5,0,0,1,1,20,2,2,9173.4
5,1,0,1,0,40,8,0,9211.0
5,1,1,1,0,80,512,8,121076.0
3,0,0,1,0,30,2048,0,12086.8
3,1,0,0,1,0,2,2,16064.2
5,0,0,0,0,50,1,10,300003.0
1,0,0,0,1,80,4096,8,101586.0
3,1,0,1,0,90,16,10,47635.0
5,1,1,1,1,30,256,8,121981.8
5,1,1,1,1,30,256,6,47785.8
1,1,0,1,1,80,1,0,17667.0
3,0,0,1,0,50,1,4,14391.6
1,0,0,0,0,60,8,4,12106.0
1,0,0,1,1,20,2048,8,103660.0
3,1,0,1,1,0,8,10,48157.2
3,0,0,1,0,10,16,10,49423.6
3,0,0,1,1,0,64,0,15897.0
3,0,1,1,1,10,16,6,11705.8
3,1,0,0,0,30,512,10,48639.0
5,1,0,0,0,40,4,0,9186.0
5,1,1,1,0,40,32,2,9256.4
4,1,0,1,1,10,4,8,123583.6
3,1,1,1,0,10,64,8,39407.4
1,1,0,0,0,30,64,10,100688.0
4,0,1,0,1,100,4,0,9360.2
5,1,0,1,0,50,2,10,300414.8
3,0,0,0,0,80,2,6,15481.2
5,1,0,1,0,60,2,0,9171.2
3,1,0,1,0,100,4,8,37461.8
3,0,0,1,1,30,64,6,10601.8
3,0,0,0,1,80,2048,4,12337.6
4,1,1,1,1,50,1,4,42893.4
1,0,1,1,1,50,16,0,17773.8
3,1,0,1,0,50,16,2,12274.6
2,0,0,0,1,0,128,8,85378.6
1,1,0,1,0,100,1024,0,17826.8
1,0,0,0,0,20,4096,10,101414.0
3,1,1,1,1,100,4096,10,48421.8
5,1,0,1,1,30,32,8,121314.6
2,1,0,0,1,10,128,0,5732.6
2,0,0,0,0,30,512,8,100403.4
3,1,0,1,1,0,1024,2,16163.0
5,0,0,1,1,50,4,4,9267.4
2,0,1,1,1,10,1,4,15293.6
1,0,0,1,1,70,128,0,17749.6
3,0,0,1,1,40,4096,6,10640.2
2,1,0,1,0,80,4096,8,102582.6
3,0,1,0,1,50,256,4,12198.4
1,1,1,0,0,60,2048,8,101521.4
5,0,0,0,0,40,4,2,9211.8
4,0,0,1,1,10,16,6,48548.8
5,1,0,0,1,0,512,6,47359.2
1,1,0,1,1,70,128,0,17778.8
3,1,0,0,0,50,4,4,12819.2
2,0,0,0,1,10,8,6,76885.2
2,0,1,0,1,60,2048,4,4424.6
5,0,1,0,1,10,1,6,47251.8
2,1,0,0,0,90,1024,10,100441.0
2,0,0,1,0,0,1,10,131539.2
3,1,1,0,0,90,2048,10,48251.8
1,1,1,1,0,100,2,4,13287.4
5,1,0,1,0,0,512,6,47649.6
1,1,1,1,0,100,4096,8,102573.6
5,0,0,0,0,20,256,4,9105.4
4,0,1,0,0,40,4096,6,20063.2
2,1,0,1,0,90,32,10,103554.2
4,1,0,1,1,50,128,10,415847.0
5,1,0,1,0,60,16,6,47723.0
1,1,1,1,0,80,32,0,17801.0
2,0,0,1,1,40,16,2,17881.0
2,0,0,0,1,20,32,6,87498.4
5,1,0,1,0,20,16,2,9145.6
5,0,0,1,0,80,256,2,9214.0
3,0,1,0,1,30,2048,8,38169.8
5,0,0,0,0,30,2048,2,9152.2
2,0,1,1,0,50,4,10,113868.8
1,1,0,1,0,100,1024,2,17799.6
3,0,1,1,0,80,8,10,47467.2
1,0,0,0,1,90,256,2,17732.6
3,1,0,1,0,100,256,10,48527.0
1,1,0,0,1,10,4,0,17701.4
4,0,1,1,0,30,256,10,414548.6
1,0,1,0,0,80,2,4,13366.8
5,1,1,1,0,100,4096,0,9165.6
1,0,1,1,1,100,64,4,11735.8
2,0,1,1,0,40,2,8,117441.0
5,1,0,0,1,50,512,4,9145.2
1,0,1,0,1,40,1024,0,17717.2
5,0,1,1,1,80,2048,6,47518.4
2,1,0,1,0,100,2048,8,102721.6
5,1,1,1,1,60,4096,2,9132.8
1,1,1,1,0,80,8,0,17721.2
4,0,1,0,0,10,64,8,46956.4
1,0,1,0,1,90,2048,6,89061.8
4,1,0,0,0,20,1024,6,20298.4
2,1,0,0,1,10,2048,2,5742.2
1,1,0,0,1,30,2048,4,11953.8
3,0,1,1,1,20,1024,10,49398.8
2,1,0,1,1,40,16,6,93640.8
3,1,0,1,1,20,8,10,47679.4
2,0,0,1,1,70,2,4,13289.0
3,1,1,0,1,100,64,2,12162.2
3,1,0,1,0,30,4,4,12908.8
1,1,1,0,0,40,128,10,101994.8
2,1,1,0,0,90,4096,4,4297.8
2,1,0,0,0,10,16,6,85772.4
4,0,1,0,1,70,1024,8,39436.8
1,1,0,1,0,0,8,2,17874.0
1,0,0,1,1,60,512,8,102911.8
4,1,1,0,0,50,128,0,8934.8
5,0,1,0,0,10,64,2,9118.4
4,1,1,0,1,100,256,6,19176.8
3,0,0,0,1,40,512,0,12092.2
4,1,0,0,1,40,32,4,13191.2
5,1,1,0,1,80,64,10,300866.8
3,1,1,0,0,10,8,2,12554.4
1,1,0,1,1,40,8,0,17674.6
5,1,1,1,0,90,16,10,299250.0
5,0,1,1,1,50,16,0,9097.8
2,1,1,0,1,0,16,0,11385.8
2,0,1,0,0,80,16,0,4995.8
2,1,1,1,1,20,1,10,125288.4
5,1,1,0,0,30,1,2,9168.0
5,1,0,1,0,50,1024,6,47736.6
5,0,0,1,0,90,2048,6,47656.4
4,0,1,1,1,60,256,0,35451.6
2,0,1,1,1,0,64,8,131555.8
2,0,1,0,1,20,4,0,5654.8
4,1,0,0,1,40,8,0,9143.2
4,0,1,1,1,40,512,10,414210.2
5,1,1,0,0,90,1,10,300326.2
1,1,0,1,1,20,16,8,105449.4
5,1,0,0,0,80,256,2,9202.2
5,1,1,0,1,100,512,6,47473.8
4,0,0,0,0,30,4096,10,119450.4
5,1,1,0,1,10,1024,0,9151.8
3,1,0,1,1,90,256,0,12050.8
5,0,0,0,1,70,8,8,121224.0
2,0,0,0,0,70,64,4,4419.8
2,1,0,1,1,80,128,8,102716.6
5,1,1,1,1,80,2,6,47718.2
4,0,1,1,0,20,2,6,48482.4
4,1,0,0,0,60,32,8,40015.4
1,1,1,0,1,50,256,0,17720.6
5,1,1,1,0,50,4,0,9188.2
4,1,1,1,1,20,16,10,415277.8
2,0,0,1,0,100,128,2,17783.4
4,1,1,1,1,70,4,2,35836.0
3,1,1,1,1,90,4,8,37737.2
2,1,1,0,1,80,1,6,78527.2
3,1,0,1,0,90,16,8,37427.0
5,1,0,1,1,30,16,4,9120.4
2,0,0,0,1,100,512,8,101597.6
1,0,1,1,0,80,64,2,17763.6
3,0,1,0,0,80,4,8,37611.4
4,0,0,1,0,30,1,6,48684.2
2,1,0,0,0,80,2048,6,85417.2
5,1,0,1,0,0,1024,0,9254.0
4,1,0,1,0,10,1,0,35772.4
1,0,1,0,1,90,128,6,89005.6
4,1,1,0,1,60,4096,10,113194.2
1,0,0,0,0,90,1,10,83421.8
2,1,1,0,1,70,1,6,78829.6
5,0,1,0,1,20,256,0,9173.4
1,1,1,0,1,20,16,4,12057.2
4,0,0,1,0,0,1,6,40899.0
1,0,1,0,1,100,256,10,101751.8
5,0,1,0,1,80,2,8,120968.4
5,0,0,1,1,10,4096,4,9186.4
1,0,1,1,1,100,4,4,12463.2
1,0,1,1,1,90,512,6,91211.8
5,1,0,1,1,90,128,2,9162.0
3,1,0,0,1,20,16,4,12279.2
4,0,0,1,1,20,1,0,35792.0
4,0,0,1,0,50,32,8,124567.4
4,1,1,0,0,0,64,0,11878.2
5,0,1,1,1,40,16,4,9111.4
1,1,1,1,0,90,1024,4,11838.0
4,1,0,1,0,30,4096,0,35785.0
5,1,1,1,0,90,1,4,9124.0
3,1,1,1,1,60,128,6,10602.0
3,0,0,1,0,90,64,6,10432.6
1,0,1,0,0,60,4096,6,89539.6
5,1,0,0,0,10,64,8,121469.2
3,1,1,1,0,90,512,10,48324.2
4,0,0,1,0,70,1,10,419631.2
1,1,0,0,0,10,32,2,17699.4
4,1,1,1,1,50,8,6,49276.6
5,0,0,1,0,40,64,8,122311.0
2,1,0,1,1,40,128,10,103074.2
2,1,1,1,0,90,256,0,17678.0
5,0,1,0,0,70,512,2,9167.6
2,1,0,0,0,80,256,0,4712.2
2,1,0,1,1,10,2,2,17602.4
2,1,1,1,1,60,32,0,17652.4
4,0,0,1,0,60,64,10,414995.4
1,0,0,0,1,30,1,10,83522.8
4,1,1,1,0,50,16,2,35672.4
4,0,0,1,1,90,256,2,35841.4
2,0,1,1,1,80,16,0,17634.2
4,0,1,0,1,10,16,4,14009.6
5,1,0,1,1,70,1024,8,121520.6
1,1,1,1,0,40,4,4,12491.8
1,1,0,1,0,80,4,8,114280.2
2,1,1,0,1,10,512,8,99380.2
5,1,1,0,1,30,32,10,301259.4
3,1,1,1,1,50,4096,0,12074.0
5,0,0,1,1,10,2048,0,9188.2
1,1,0,0,1,40,32,0,17735.8
5,0,0,1,1,20,4096,4,9177.4
4,0,0,0,1,50,256,0,8959.8
4,0,0,0,0,80,1,10,265976.0
4,0,0,1,0,0,1,0,35613.6
3,1,1,0,0,80,1,4,14594.2
2,1,1,0,0,30,1024,0,4848.2
5,0,1,1,0,20,1,8,120963.0
1,1,1,1,0,90,4,8,114138.4
1,0,0,1,0,50,1024,8,103115.8
4,1,1,0,0,50,256,6,19551.6
1,1,0,1,1,30,2048,0,17792.6
4,1,0,1,0,60,128,0,35821.6
2,0,1,1,1,60,16,0,17623.4
5,1,1,1,1,90,4096,4,9200.8
3,1,0,1,1,70,512,4,12215.4
3,0,0,0,1,0,2048,6,20907.8
1,1,1,0,0,0,2048,0,17960.8
4,1,1,0,1,30,4096,6,20174.8
4,1,1,0,0,40,2048,8,40828.0
2,0,0,1,0,70,2,2,17777.0
5,0,0,0,1,100,64,10,299605.2
4,0,0,0,0,70,512,2,8917.6
3,1,1,0,1,40,128,6,10607.0
2,1,0,0,0,50,2048,6,89107.6
4,0,0,0,1,40,4,2,9410.4
5,0,0,1,1,100,32,10,299769.6
4,1,1,1,0,20,256,10,414424.0
5,1,1,0,0,0,256,6,47406.4
5,0,1,0,0,90,16,2,9172.6
4,0,1,1,1,30,64,0,35797.2
1,1,0,1,1,30,1024,6,91595.8
4,0,0,1,0,50,1,0,35678.6
5,1,1,0,1,100,64,0,9195.2
5,1,0,1,0,20,1024,0,9155.4
3,1,0,1,0,80,4,10,46581.2
5,1,0,1,0,30,256,4,9183.2
1,0,0,1,0,50,1024,10,103103.0
1,0,1,0,1,100,64,6,89867.6
3,1,0,0,0,40,2048,4,12169.8
5,0,0,0,0,50,2048,10,303036.4
1,1,0,1,1,70,128,8,103053.8
5,0,0,0,1,60,1,4,9117.0
1,1,0,1,0,0,4,8,131960.2
2,1,1,1,1,30,256,0,17700.8
1,0,1,1,0,100,64,2,17692.0
2,0,0,0,1,0,4,10,85391.0
5,0,0,1,1,50,1024,10,302257.2
1,1,1,1,1,40,4096,0,17737.8
3,1,1,0,1,50,512,0,12110.4
4,0,0,1,1,50,16,2,35877.2
2,0,1,0,1,90,1024,0,4660.4
2,0,1,1,0,20,2,0,17643.2
1,1,1,0,1,20,64,8,101500.2
5,0,1,0,0,80,32,0,9119.8
3,0,0,1,1,50,16,10,48065.2
2,1,0,1,1,90,256,0,17723.8
1,1,0,0,0,90,512,4,11779.6
2,0,1,0,1,80,16,6,84139.0
2,0,1,0,0,70,1024,10,100665.8
5,1,1,0,1,40,16,8,122068.4
5,1,0,0,1,70,256,6,47735.6
5,1,0,1,1,20,128,10,298746.0
5,0,0,0,1,20,32,6,47804.6
2,0,0,1,0,80,2048,4,11889.2
3,1,1,1,1,0,32,0,15939.8
5,0,0,1,1,70,512,8,121942.2
3,0,0,0,0,50,4,4,12946.0
2,0,1,1,0,90,4,4,12451.8
4,1,0,1,1,70,2,8,124074.6
5,0,0,1,0,50,64,4,9242.6
5,1,1,1,1,0,8,0,9182.0
2,0,0,1,1,80,2,2,17655.0
3,1,0,0,1,20,2,6,15652.2
1,0,1,0,1,60,4,4,12446.0
3,0,1,0,1,0,128,10,47988.8
5,1,0,0,1,100,256,8,121629.2
3,1,1,0,0,30,32,6,10695.2
5,0,0,1,0,0,512,6,47484.8
5,0,1,1,1,50,256,6,47490.8
4,1,0,0,1,80,2,10,180720.8
3,0,1,1,1,50,4096,10,48772.4
3,0,0,0,1,0,16,6,20646.0
1,1,1,0,1,0,8,10,85452.0
2,0,0,1,1,40,512,2,17719.6
2,1,1,0,0,10,2048,8,99424.6
1,0,1,0,0,60,1024,6,89559.4
1,1,1,0,0,60,4096,6,89732.2
4,0,1,1,1,70,2048,6,49469.2
2,0,1,1,0,10,32,2,17795.0
3,0,0,1,1,40,64,10,48666.4
3,1,0,1,0,10,128,2,12293.6
4,1,1,0,1,80,32,4,12858.4
2,1,1,0,0,100,256,10,101266.4
1,0,1,1,1,70,8,8,109061.0
4,1,1,1,1,30,32,8,124401.0
2,0,1,1,1,90,2,4,13254.6
5,0,1,0,0,0,512,10,300749.0
5,0,1,0,1,20,1,0,9090.0
1,1,0,1,1,70,32,2,17712.2
3,0,0,1,0,70,128,8,38022.6
1,0,0,1,1,90,8,8,109318.4
3,1,1,1,1,60,16,6,11419.0
5,0,1,0,0,20,16,8,121412.2
3,0,1,0,0,40,4096,2,12100.8
4,1,1,1,0,20,8,10,416841.0
3,0,0,1,1,60,2048,0,12106.4
5,1,1,1,1,10,1024,4,9247.8
4,1,1,0,0,30,1,2,10063.4
2,0,1,1,0,40,32,4,12017.2
1,0,1,0,0,80,8,4,12101.0
3,0,0,0,1,50,1,2,14313.8
5,1,0,0,0,90,1,10,298924.0
2,1,1,1,0,50,32,8,103635.8
5,1,1,1,0,40,32,4,9172.8
4,1,0,1,1,10,8,0,35771.2
1,0,0,0,1,70,256,2,17834.4
1,1,0,1,0,60,4,2,17726.8
5,0,0,0,1,0,4,6,47312.8
1,0,1,0,0,20,8,10,86283.8
1,1,0,1,0,20,512,10,103675.8
3,0,0,1,0,50,2048,4,12177.2
4,0,0,0,1,90,64,6,19219.8
5,1,1,0,0,30,2048,6,47723.0
5,1,1,1,0,20,1,2,9104.6
5,1,0,1,0,80,64,0,9216.6
2,1,0,1,1,100,8,8,109141.0
5,0,0,0,1,100,2,0,9172.0
4,0,1,1,0,60,512,8,124939.8
5,0,1,0,0,100,4,2,9136.4
4,1,0,0,0,50,4096,4,13090.4
5,1,1,0,1,30,64,6,47426.6
3,1,1,1,1,90,1024,6,10619.0
3,0,0,0,0,80,2048,6,10785.6
4,0,0,1,0,60,128,0,36004.8
3,0,0,0,0,100,512,2,12303.2
5,0,0,1,0,80,4,6,47459.0
3,1,1,0,1,80,64,0,12075.6
5,1,0,1,0,10,16,8,121591.2
5,1,0,1,1,90,1,8,121026.2
3,0,0,1,1,40,8,0,12397.6
3,1,1,0,1,100,512,4,12133.6
1,0,0,0,1,10,1024,2,17682.8
2,1,1,0,1,90,16,10,95318.2
1,0,1,0,0,30,8,0,17667.2
1,0,0,0,0,80,2048,10,102150.8
1,1,1,1,1,80,512,0,17818.0
1,1,1,0,0,30,8,8,86361.2
3,0,1,0,0,50,1,4,14452.0
4,1,1,0,0,90,8,8,48472.0
4,1,0,1,0,0,1,6,40841.2
4,1,0,0,0,40,2048,6,19821.0
2,1,1,0,1,20,64,8,101106.4
5,1,1,0,1,10,32,4,9183.6
4,0,1,1,1,100,256,4,43547.2
2,0,1,0,0,100,32,10,99753.0
1,1,1,0,0,20,32,6,87698.6
5,1,0,1,1,50,2048,0,9254.0
4,1,0,0,1,90,8,10,145750.4
4,0,0,0,0,60,2,0,9536.8
4,1,1,0,1,50,16,10,121156.0
4,1,1,1,1,30,64,6,49115.6
1,0,1,1,1,40,16,4,11968.4
3,0,0,1,1,60,4,4,12762.6
1,1,0,0,1,30,16,0,17664.4
